Unnamed: 0,PM1.0,PM2.5,PM10,Temperature,Humidity,CO
2021-09-02 07:00:00+07:00,20.0,22.3,38.9,23.86,82.06,519.81
2021-09-03 07:00:00+07:00,47.41,54.88,95.82,23.91,81.71,730.91
2021-09-04 07:00:00+07:00,20.38,19.92,33.29,24.82,81.9,514.84
2021-09-05 07:00:00+07:00,12.02,9.54,15.68,23.81,82.43,465.36
2021-09-06 07:00:00+07:00,19.1,18.63,31.62,23.86,81.35,499.6
2021-09-07 07:00:00+07:00,54.22,56.06,97.49,24.43,81.89,738.37
2021-09-08 07:00:00+07:00,21.24,19.94,34.0,23.81,82.41,518.76
2021-09-09 07:00:00+07:00,1.78,4.92,10.22,22.0,81.18,432.92
2021-09-10 07:00:00+07:00,33.69,38.19,67.69,23.94,81.37,622.01
2021-09-11 07:00:00+07:00,31.31,30.79,52.24,23.88,81.9,580.76
2021-09-12 07:00:00+07:00,73.1,83.07,149.22,24.89,81.55,911.71
2021-09-13 07:00:00+07:00,52.94,58.48,102.14,24.96,81.18,760.83
2021-09-14 07:00:00+07:00,32.62,35.11,59.83,23.9,81.75,610.06
2021-09-15 07:00:00+07:00,9.02,8.06,14.49,22.96,81.54,462.33
2021-09-16 07:00:00+07:00,5.63,4.92,10.19,22.97,81.38,439.05
2021-09-17 07:00:00+07:00,17.16,15.86,25.96,23.97,81.19,489.08
2021-09-18 07:00:00+07:00,19.88,20.96,37.15,22.95,81.71,526.16
2021-09-19 07:00:00+07:00,29.82,29.72,52.57,24.04,82.07,571.18
2021-09-20 07:00:00+07:00,40.56,43.38,75.44,24.56,81.71,640.84
2021-09-21 07:00:00+07:00,49.69,55.27,96.72,23.88,81.89,734.73
2021-09-22 07:00:00+07:00,,,,,,
2021-09-23 07:00:00+07:00,54.65,62.06,109.88,23.93,81.54,800.64
2021-09-24 07:00:00+07:00,20.87,21.1,35.63,22.94,81.89,524.23
2021-09-25 07:00:00+07:00,3.78,4.98,9.81,22.0,82.61,434.45
2021-09-26 07:00:00+07:00,18.45,17.36,28.81,22.93,82.07,504.87
2021-09-27 07:00:00+07:00,16.73,14.93,24.63,22.0,81.54,486.05
2021-09-28 07:00:00+07:00,42.23,47.23,82.97,22.95,81.73,664.02
2021-09-29 07:00:00+07:00,70.4,78.0,136.93,23.86,82.07,916.06
2021-09-30 07:00:00+07:00,46.74,51.03,87.23,23.84,82.24,681.79
2021-10-01 07:00:00+07:00,30.12,32.24,57.12,24.01,81.54,595.63
2021-10-02 07:00:00+07:00,,,,,,
2021-10-03 07:00:00+07:00,,,,,,
2021-10-04 07:00:00+07:00,,,,,,
2021-10-05 07:00:00+07:00,38.59,42.53,73.41,23.06,82.24,648.05
2021-10-06 07:00:00+07:00,42.54,46.67,81.67,23.86,82.07,676.69
2021-10-07 07:00:00+07:00,68.65,74.75,133.41,23.84,82.24,895.34
2021-10-08 07:00:00+07:00,63.53,70.2,122.0,24.02,82.24,812.52
2021-10-09 07:00:00+07:00,60.94,67.47,118.24,23.86,82.06,825.88
2021-10-10 07:00:00+07:00,13.12,11.13,18.58,21.05,81.71,475.61
2021-10-11 07:00:00+07:00,3.22,5.01,9.81,21.05,81.71,435.29
2021-10-12 07:00:00+07:00,10.13,9.13,15.25,21.05,81.71,465.42
2021-10-13 07:00:00+07:00,7.19,5.52,10.38,22.0,81.35,447.15
2021-10-14 07:00:00+07:00,5.9,4.96,9.87,21.1,82.43,442.82
2021-10-15 07:00:00+07:00,3.09,4.93,9.91,20.1,81.71,432.5
2021-10-16 07:00:00+07:00,9.7,7.53,12.65,20.02,81.18,458.42
2021-10-17 07:00:00+07:00,,,,,,
2021-10-18 07:00:00+07:00,,,,,,
2021-10-19 07:00:00+07:00,19.67,19.7,33.99,19.68,81.71,521.86
2021-10-20 07:00:00+07:00,74.25,90.43,166.1,21.02,81.36,1065.79
2021-10-21 07:00:00+07:00,37.88,43.43,77.81,22.93,82.07,661.56
2021-10-22 07:00:00+07:00,13.42,11.52,19.49,19.04,81.18,479.63
2021-10-23 07:00:00+07:00,33.86,35.07,62.29,19.11,81.53,576.0
2021-10-24 07:00:00+07:00,29.25,33.5,62.56,19.04,81.18,594.45
2021-10-25 07:00:00+07:00,63.12,71.82,129.03,19.93,81.36,871.71
2021-10-26 07:00:00+07:00,116.76,140.41,257.18,20.05,81.36,1757.54
2021-10-27 07:00:00+07:00,94.5,113.69,206.13,21.09,82.41,1287.42
2021-10-28 07:00:00+07:00,66.08,77.7,139.3,22.0,81.36,902.39
2021-10-29 07:00:00+07:00,12.09,8.99,13.94,20.02,81.18,466.39
2021-10-30 07:00:00+07:00,3.88,5.34,10.38,19.8,81.88,436.66
2021-10-31 07:00:00+07:00,15.59,16.47,30.18,19.07,81.35,506.64
2021-11-01 07:00:00+07:00,10.0,7.88,12.63,20.05,81.35,463.78
2021-11-02 07:00:00+07:00,20.13,21.93,39.67,20.07,81.53,522.66
2021-11-03 07:00:00+07:00,20.33,23.42,43.42,20.05,81.36,543.32
2021-11-04 07:00:00+07:00,22.94,25.63,44.12,21.06,81.89,551.74
2021-11-05 07:00:00+07:00,24.64,31.15,56.0,22.0,82.25,582.73
2021-11-06 07:00:00+07:00,21.13,24.0,42.38,22.01,81.71,535.86
2021-11-07 07:00:00+07:00,30.79,35.3,62.6,22.94,81.89,609.62
2021-11-08 07:00:00+07:00,5.59,5.16,10.25,18.88,81.53,441.46
2021-11-09 07:00:00+07:00,17.27,16.66,27.8,18.14,81.53,497.38
2021-11-10 07:00:00+07:00,16.3,16.33,29.12,19.11,81.54,499.46
2021-11-11 07:00:00+07:00,67.92,74.89,134.05,19.04,81.18,863.84
2021-11-12 07:00:00+07:00,55.7,58.42,102.76,20.14,82.07,760.8
2021-11-13 07:00:00+07:00,26.13,25.59,43.95,19.11,81.54,538.46
2021-11-14 07:00:00+07:00,46.02,52.02,92.08,19.0,81.0,676.7
2021-11-15 07:00:00+07:00,115.0,139.0,258.94,20.05,81.37,1704.17
2021-11-16 07:00:00+07:00,98.55,119.91,216.81,20.44,82.5,1406.38
