,yymmdd,time,time zone,AQI 24h
315,2021-11-12,07:00:00,07:00,96.58583333333335
316,2021-11-13,07:00:00,07:00,76.69916666666667
317,2021-11-14,07:00:00,07:00,119.79652777777778
318,2021-11-15,07:00:00,07:00,158.10565476190476
319,2021-11-16,07:00:00,07:00,179.06309523809523
320,2021-11-17,07:00:00,07:00,133.47013888888887
321,2021-11-18,07:00:00,07:00,61.634166666666665
322,2021-11-19,07:00:00,07:00,151.98125
323,2021-11-20,07:00:00,07:00,121.99791666666667
324,2021-11-21,07:00:00,07:00,70.6025
325,2021-11-22,07:00:00,07:00,22.97
326,2021-11-23,07:00:00,07:00,28.355000000000004
327,2021-11-24,07:00:00,07:00,51.714166666666664
328,2021-11-25,07:00:00,07:00,74.08833333333332
329,2021-11-26,07:00:00,07:00,118.49861111111112
330,2021-11-27,07:00:00,07:00,108.06527777777777
331,2021-11-28,07:00:00,07:00,144.9638888888889
332,2021-11-29,07:00:00,07:00,155.63839285714286
333,2021-11-30,07:00:00,07:00,100.13125
334,2021-12-01,07:00:00,07:00,70.585
335,2021-12-02,07:00:00,07:00,114.02708333333332
336,2021-12-03,07:00:00,07:00,143.75625000000002
337,2021-12-04,07:00:00,07:00,158.5610119047619
338,2021-12-05,07:00:00,07:00,166.81726190476192
339,2021-12-06,07:00:00,07:00,
340,2021-12-07,07:00:00,07:00,148.12916666666666
341,2021-12-08,07:00:00,07:00,172.66845238095237
342,2021-12-09,07:00:00,07:00,179.12559523809523
343,2021-12-10,07:00:00,07:00,167.38571428571427
344,2021-12-11,07:00:00,07:00,144.35347222222222
345,2021-12-12,07:00:00,07:00,143.24930555555557
346,2021-12-13,07:00:00,07:00,51.34583333333333
347,2021-12-14,07:00:00,07:00,141.85833333333332
348,2021-12-15,07:00:00,07:00,193.5532738095238
349,2021-12-16,07:00:00,07:00,166.54642857142858
350,2021-12-17,07:00:00,07:00,139.42569444444445
351,2021-12-18,07:00:00,07:00,
352,2021-12-19,07:00:00,07:00,
353,2021-12-20,07:00:00,07:00,
354,2021-12-21,07:00:00,07:00,116.97638888888889
355,2021-12-22,07:00:00,07:00,172.2764880952381
356,2021-12-23,07:00:00,07:00,154.10089285714287
357,2021-12-24,07:00:00,07:00,174.65119047619046
358,2021-12-25,07:00:00,07:00,172.7175595238095
359,2021-12-26,07:00:00,07:00,138.63541666666666
360,2021-12-27,07:00:00,07:00,20.57
361,2021-12-28,07:00:00,07:00,68.11
362,2021-12-29,07:00:00,07:00,86.96250000000002
363,2021-12-30,07:00:00,07:00,60.7125
364,2021-12-31,07:00:00,07:00,82.83916666666666
