Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,81.0075
1039,21.00764015,105.80453388,96.08833333333332
1041,20.99603,105.84455,107.17013888888889
1044,21.0822951059501,105.773392865282,105.7701388888889
1045,21.02431735,105.82139752,97.2725
1046,21.03793057,105.78543088,68.21666666666667
1051,20.9313357,105.79145879,115.13541666666669
1081,21.0181984,105.7952921,112.94861111111112
1086,21.031291,105.818691,2.9118500000000003
1089,21.037454,105.784927,3.3457
1090,21.14768475,105.9158227,133.54166666666669
