Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,37.4175
1039,21.00764015,105.80453388,34.22
1041,20.99603,105.84455,35.805
1044,21.0822951059501,105.773392865282,40.42333333333333
1046,21.03793057,105.78543088,26.785
1081,21.0181984,105.7952921,42.255
1084,21.0323170270326,105.7487245065,35.339166666666664
1086,21.031291,105.818691,2.94445
1088,21.000939,105.931785,3.90375
1089,21.037454,105.784927,3.36985
1090,21.14768475,105.9158227,56.165
1091,21.1315376994108,105.778015368578,54.00416666666666
