Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,168.42648809523808
1039,21.00764015,105.80453388,166.7235119047619
1041,20.99603,105.84455,175.26160714285714
1044,21.0822951059501,105.773392865282,183.36875
1046,21.03793057,105.78543088,157.58333333333334
1081,21.0181984,105.7952921,184.6419642857143
1086,21.031291,105.818691,3.0411
1088,21.000939,105.931785,176.16101190476192
1089,21.037454,105.784927,3.54715
1090,21.14768475,105.9158227,196.19196428571428
1091,21.1315376994108,105.778015368578,194.0139880952381
