Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,20.22083333333333
1039,21.00764015,105.80453388,23.574166666666667
1041,20.99603,105.84455,24.205
1044,21.0822951059501,105.773392865282,26.471666666666664
1046,21.03793057,105.78543088,19.2325
1081,21.0181984,105.7952921,31.36583333333333
1084,21.0323170270326,105.7487245065,27.913333333333338
1086,21.031291,105.818691,2.92485
1088,21.000939,105.931785,3.88925
1089,21.037454,105.784927,3.33475
1090,21.14768475,105.9158227,2.8819
1091,21.1315376994108,105.778015368578,34.87916666666667
