Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,82.21083333333334
1039,21.00764015,105.80453388,97.3
1041,20.99603,105.84455,109.98194444444444
1044,21.0822951059501,105.773392865282,91.60916666666668
1045,21.02431735,105.82139752,97.84083333333336
1046,21.03793057,105.78543088,66.525
1051,20.9313357,105.79145879,110.50277777777778
1081,21.0181984,105.7952921,106.22569444444446
1084,21.0323170270326,105.7487245065,105.29791666666668
1086,21.031291,105.818691,2.97085
1089,21.037454,105.784927,3.4162
1090,21.14768475,105.9158227,123.68055555555554
1091,21.1315376994108,105.778015368578,146.91944444444445
