Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,94.27416666666666
1039,21.00764015,105.80453388,115.96736111111112
1041,20.99603,105.84455,119.18680555555557
1044,21.0822951059501,105.773392865282,124.91041666666668
1046,21.03793057,105.78543088,92.24083333333331
1081,21.0181984,105.7952921,129.4451388888889
1084,21.0323170270326,105.7487245065,2.9410000000000003
1086,21.031291,105.818691,3.0539
1089,21.037454,105.784927,3.7366
1090,21.14768475,105.9158227,113.625
1091,21.1315376994108,105.778015368578,3.6004000000000005
