Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,67.8525
1039,21.00764015,105.80453388,61.80250000000001
1041,20.99603,105.84455,70.43416666666667
1044,21.0822951059501,105.773392865282,71.3725
1046,21.03793057,105.78543088,52.38083333333333
1081,21.0181984,105.7952921,72.4375
1086,21.031291,105.818691,2.9588
1088,21.000939,105.931785,92.26083333333334
1089,21.037454,105.784927,3.43465
1090,21.14768475,105.9158227,130.46458333333334
1091,21.1315376994108,105.778015368578,96.95333333333332
