Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,104.64652777777776
1041,20.99603,105.84455,143.47708333333333
1044,21.0822951059501,105.773392865282,129.39791666666667
1045,21.02431735,105.82139752,116.35555555555555
1046,21.03793057,105.78543088,91.52583333333332
1051,20.9313357,105.79145879,135.79444444444445
1081,21.0181984,105.7952921,127.1673611111111
1084,21.0323170270326,105.7487245065,131.67291666666665
1086,21.031291,105.818691,3.0269
1089,21.037454,105.784927,3.50985
1090,21.14768475,105.9158227,109.80416666666667
1091,21.1315376994108,105.778015368578,147.84305555555557
