Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,73.51416666666667
1041,20.99603,105.84455,104.12777777777778
1044,21.0822951059501,105.773392865282,86.91833333333334
1045,21.02431735,105.82139752,90.31666666666668
1047,21.03281213,105.81257742,76.02083333333333
1051,20.9313357,105.79145879,108.92777777777778
1081,21.0181984,105.7952921,102.60625
1084,21.0323170270326,105.7487245065,2.89175
1086,21.031291,105.818691,2.8735000000000004
1088,21.000939,105.931785,3.97305
1089,21.037454,105.784927,3.26885
1090,21.14768475,105.9158227,97.90749999999998
