Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,34.392500000000005
1039,21.00764015,105.80453388,34.67666666666667
1041,20.99603,105.84455,40.915
1044,21.0822951059501,105.773392865282,38.67333333333334
1046,21.03793057,105.78543088,25.70583333333333
1081,21.0181984,105.7952921,44.806666666666665
1084,21.0323170270326,105.7487245065,36.58833333333333
1086,21.031291,105.818691,2.9278
1088,21.000939,105.931785,3.8414
1089,21.037454,105.784927,3.3259
1091,21.1315376994108,105.778015368578,55.02583333333333
