Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,30.6775
1039,21.00764015,105.80453388,34.6525
1041,20.99603,105.84455,40.03083333333333
1044,21.0822951059501,105.773392865282,42.961666666666666
1046,21.03793057,105.78543088,29.212499999999995
1081,21.0181984,105.7952921,39.59166666666667
1084,21.0323170270326,105.7487245065,35.112500000000004
1086,21.031291,105.818691,2.9181
1088,21.000939,105.931785,57.44166666666666
1089,21.037454,105.784927,3.3363
1090,21.14768475,105.9158227,54.05583333333334
