Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,32.6725
1039,21.00764015,105.80453388,24.049166666666668
1041,20.99603,105.84455,38.30833333333333
1044,21.0822951059501,105.773392865282,45.30916666666667
1046,21.03793057,105.78543088,27.61916666666667
1081,21.0181984,105.7952921,37.60666666666666
1086,21.031291,105.818691,3.04125
1088,21.000939,105.931785,3.9205
1089,21.037454,105.784927,3.4085500000000004
1090,21.14768475,105.9158227,44.97333333333333
1091,21.1315376994108,105.778015368578,57.6925
