Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,109.85069444444444
1041,20.99603,105.84455,129.41805555555555
1044,21.0822951059501,105.773392865282,123.81319444444443
1045,21.02431735,105.82139752,122.31319444444443
1046,21.03793057,105.78543088,89.95416666666665
1051,20.9313357,105.79145879,137.2576388888889
1081,21.0181984,105.7952921,131.65208333333334
1084,21.0323170270326,105.7487245065,2.9479
1086,21.031291,105.818691,2.9545
1089,21.037454,105.784927,3.2615
1090,21.14768475,105.9158227,123.16527777777776
