Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,35.21083333333333
1039,21.00764015,105.80453388,39.26666666666667
1041,20.99603,105.84455,40.95416666666667
1044,21.0822951059501,105.773392865282,42.65166666666666
1046,21.03793057,105.78543088,32.76666666666666
1081,21.0181984,105.7952921,49.14833333333333
1084,21.0323170270326,105.7487245065,44.38666666666668
1086,21.031291,105.818691,2.92325
1088,21.000939,105.931785,3.93655
1089,21.037454,105.784927,3.5002
1090,21.14768475,105.9158227,46.79916666666667
1091,21.1315376994108,105.778015368578,60.568333333333335
