Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,50.556666666666665
1039,21.00764015,105.80453388,57.45499999999999
1041,20.99603,105.84455,61.84916666666666
1044,21.0822951059501,105.773392865282,58.895
1046,21.03793057,105.78543088,43.09166666666667
1081,21.0181984,105.7952921,65.78416666666666
1084,21.0323170270326,105.7487245065,58.13333333333333
1086,21.031291,105.818691,2.9581
1089,21.037454,105.784927,3.44835
1090,21.14768475,105.9158227,2.8812
1091,21.1315376994108,105.778015368578,3.46885
