Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,88.77916666666668
1041,20.99603,105.84455,123.50625
1045,21.02431735,105.82139752,105.62569444444446
1046,21.03793057,105.78543088,73.3125
1047,21.03281213,105.81257742,89.95666666666666
1051,20.9313357,105.79145879,119.50902777777776
1081,21.0181984,105.7952921,121.97708333333334
1084,21.0323170270326,105.7487245065,109.96875
1086,21.031291,105.818691,2.94625
1089,21.037454,105.784927,3.4261000000000004
1090,21.14768475,105.9158227,101.31666666666666
