Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,16.704166666666666
1039,21.00764015,105.80453388,16.723333333333333
1041,20.99603,105.84455,21.43083333333333
1044,21.0822951059501,105.773392865282,23.46
1046,21.03793057,105.78543088,23.994999999999997
1081,21.0181984,105.7952921,22.28833333333333
1084,21.0323170270326,105.7487245065,18.24416666666667
1086,21.031291,105.818691,2.88765
1088,21.000939,105.931785,3.9019
1089,21.037454,105.784927,3.2913
1090,21.14768475,105.9158227,29.236666666666668
1091,21.1315376994108,105.778015368578,36.10416666666666
