Kit ID,Latitude,Longtitude,AQI 24h
1037,21.05226,105.8117,42.70166666666666
1039,21.00764015,105.80453388,56.92083333333333
1041,20.99603,105.84455,54.84666666666666
1044,21.0822951059501,105.773392865282,51.525
1045,21.02431735,105.82139752,53.2
1046,21.03793057,105.78543088,35.5475
1051,20.9313357,105.79145879,65.18333333333332
1081,21.0181984,105.7952921,61.96416666666666
1084,21.0323170270326,105.7487245065,62.055
1086,21.031291,105.818691,2.99765
1088,21.000939,105.931785,61.97583333333333
1089,21.037454,105.784927,3.4798500000000003
1090,21.14768475,105.9158227,76.31416666666667
1091,21.1315376994108,105.778015368578,80.26083333333334
