,yymmdd,time,time zone,AQI 24h
242,2021-08-31,07:00:00,07:00,
243,2021-09-01,07:00:00,07:00,67.85833333333333
244,2021-09-02,07:00:00,07:00,3.419
245,2021-09-03,07:00:00,07:00,
246,2021-09-04,07:00:00,07:00,
247,2021-09-05,07:00:00,07:00,
248,2021-09-06,07:00:00,07:00,
249,2021-09-07,07:00:00,07:00,83.72749999999999
250,2021-09-08,07:00:00,07:00,49.1875
251,2021-09-09,07:00:00,07:00,33.215833333333336
252,2021-09-10,07:00:00,07:00,86.93333333333334
253,2021-09-11,07:00:00,07:00,106.67708333333334
254,2021-09-12,07:00:00,07:00,149.18472222222223
255,2021-09-13,07:00:00,07:00,145.48125000000002
256,2021-09-14,07:00:00,07:00,
257,2021-09-15,07:00:00,07:00,48.615833333333335
258,2021-09-16,07:00:00,07:00,60.49
259,2021-09-17,07:00:00,07:00,3.5251
260,2021-09-18,07:00:00,07:00,
261,2021-09-19,07:00:00,07:00,
262,2021-09-20,07:00:00,07:00,
263,2021-09-21,07:00:00,07:00,
264,2021-09-22,07:00:00,07:00,
265,2021-09-23,07:00:00,07:00,
266,2021-09-24,07:00:00,07:00,
267,2021-09-25,07:00:00,07:00,
268,2021-09-26,07:00:00,07:00,
269,2021-09-27,07:00:00,07:00,
270,2021-09-28,07:00:00,07:00,
271,2021-09-29,07:00:00,07:00,
272,2021-09-30,07:00:00,07:00,
273,2021-10-01,07:00:00,07:00,
274,2021-10-02,07:00:00,07:00,
275,2021-10-03,07:00:00,07:00,
276,2021-10-04,07:00:00,07:00,
277,2021-10-05,07:00:00,07:00,
278,2021-10-06,07:00:00,07:00,3.6008999999999998
279,2021-10-07,07:00:00,07:00,
280,2021-10-08,07:00:00,07:00,
281,2021-10-09,07:00:00,07:00,
282,2021-10-10,07:00:00,07:00,
283,2021-10-11,07:00:00,07:00,
284,2021-10-12,07:00:00,07:00,3.3316500000000002
285,2021-10-13,07:00:00,07:00,28.6375
286,2021-10-14,07:00:00,07:00,12.4
287,2021-10-15,07:00:00,07:00,14.039166666666668
288,2021-10-16,07:00:00,07:00,16.28333333333333
289,2021-10-17,07:00:00,07:00,13.516666666666667
290,2021-10-18,07:00:00,07:00,36.14083333333333
291,2021-10-19,07:00:00,07:00,101.41319444444444
292,2021-10-20,07:00:00,07:00,139.38680555555555
293,2021-10-21,07:00:00,07:00,55.979166666666664
294,2021-10-22,07:00:00,07:00,37.66833333333333
295,2021-10-23,07:00:00,07:00,100.82291666666666
296,2021-10-24,07:00:00,07:00,116.06458333333333
297,2021-10-25,07:00:00,07:00,154.03541666666666
298,2021-10-26,07:00:00,07:00,207.27416666666667
299,2021-10-27,07:00:00,07:00,
300,2021-10-28,07:00:00,07:00,
301,2021-10-29,07:00:00,07:00,
302,2021-10-30,07:00:00,07:00,
303,2021-10-31,07:00:00,07:00,
304,2021-11-01,07:00:00,07:00,
305,2021-11-02,07:00:00,07:00,
306,2021-11-03,07:00:00,07:00,
307,2021-11-04,07:00:00,07:00,
308,2021-11-05,07:00:00,07:00,
309,2021-11-06,07:00:00,07:00,
310,2021-11-07,07:00:00,07:00,78.23583333333333
311,2021-11-08,07:00:00,07:00,38.9125
312,2021-11-09,07:00:00,07:00,
313,2021-11-10,07:00:00,07:00,61.092499999999994
314,2021-11-11,07:00:00,07:00,115.62013888888887
315,2021-11-12,07:00:00,07:00,140.9513888888889
316,2021-11-13,07:00:00,07:00,106.71736111111112
317,2021-11-14,07:00:00,07:00,158.89255952380952
318,2021-11-15,07:00:00,07:00,176.51875
319,2021-11-16,07:00:00,07:00,205.36791666666667
320,2021-11-17,07:00:00,07:00,162.62559523809526
321,2021-11-18,07:00:00,07:00,87.415
322,2021-11-19,07:00:00,07:00,191.34851190476192
323,2021-11-20,07:00:00,07:00,169.29017857142856
324,2021-11-21,07:00:00,07:00,3.4680500000000003
325,2021-11-22,07:00:00,07:00,3.3443
326,2021-11-23,07:00:00,07:00,
327,2021-11-24,07:00:00,07:00,
328,2021-11-25,07:00:00,07:00,
329,2021-11-26,07:00:00,07:00,
330,2021-11-27,07:00:00,07:00,
331,2021-11-28,07:00:00,07:00,
332,2021-11-29,07:00:00,07:00,
333,2021-11-30,07:00:00,07:00,
334,2021-12-01,07:00:00,07:00,116.62083333333334
335,2021-12-02,07:00:00,07:00,142.9763888888889
336,2021-12-03,07:00:00,07:00,169.36041666666668
337,2021-12-04,07:00:00,07:00,193.26726190476188
338,2021-12-05,07:00:00,07:00,192.01369047619048
339,2021-12-06,07:00:00,07:00,
340,2021-12-07,07:00:00,07:00,
341,2021-12-08,07:00:00,07:00,
342,2021-12-09,07:00:00,07:00,222.01166666666666
343,2021-12-10,07:00:00,07:00,
344,2021-12-11,07:00:00,07:00,
345,2021-12-12,07:00:00,07:00,
346,2021-12-13,07:00:00,07:00,82.35000000000001
347,2021-12-14,07:00:00,07:00,
348,2021-12-15,07:00:00,07:00,
349,2021-12-16,07:00:00,07:00,228.05208333333334
350,2021-12-17,07:00:00,07:00,
351,2021-12-18,07:00:00,07:00,
352,2021-12-19,07:00:00,07:00,
353,2021-12-20,07:00:00,07:00,
354,2021-12-21,07:00:00,07:00,
355,2021-12-22,07:00:00,07:00,
356,2021-12-23,07:00:00,07:00,
357,2021-12-24,07:00:00,07:00,
358,2021-12-25,07:00:00,07:00,
359,2021-12-26,07:00:00,07:00,
360,2021-12-27,07:00:00,07:00,
361,2021-12-28,07:00:00,07:00,114.01388888888889
362,2021-12-29,07:00:00,07:00,122.16458333333334
363,2021-12-30,07:00:00,07:00,83.105
364,2021-12-31,07:00:00,07:00,122.96666666666665
