,yymmdd,time,time zone,AQI 24h
0,2021-01-01,07:00:00,07:00,156.19732142857143
1,2021-01-02,07:00:00,07:00,200.14041666666665
2,2021-01-03,07:00:00,07:00,202.18083333333334
3,2021-01-04,07:00:00,07:00,201.5825
4,2021-01-05,07:00:00,07:00,
5,2021-01-06,07:00:00,07:00,
6,2021-01-07,07:00:00,07:00,
7,2021-01-08,07:00:00,07:00,34.844166666666666
8,2021-01-09,07:00:00,07:00,77.53166666666665
9,2021-01-10,07:00:00,07:00,119.97013888888888
10,2021-01-11,07:00:00,07:00,102.05347222222224
11,2021-01-12,07:00:00,07:00,140.6902777777778
12,2021-01-13,07:00:00,07:00,177.01190476190476
13,2021-01-14,07:00:00,07:00,179.15654761904761
14,2021-01-15,07:00:00,07:00,216.23041666666666
15,2021-01-16,07:00:00,07:00,245.4454166666667
16,2021-01-17,07:00:00,07:00,164.1044642857143
17,2021-01-18,07:00:00,07:00,138.5284722222222
18,2021-01-19,07:00:00,07:00,167.43392857142857
19,2021-01-20,07:00:00,07:00,202.2375
20,2021-01-21,07:00:00,07:00,236.9333333333333
21,2021-01-22,07:00:00,07:00,207.35041666666666
22,2021-01-23,07:00:00,07:00,219.14833333333334
23,2021-01-24,07:00:00,07:00,182.39136904761907
24,2021-01-25,07:00:00,07:00,142.6861111111111
25,2021-01-26,07:00:00,07:00,101.52361111111111
26,2021-01-27,07:00:00,07:00,83.24583333333332
27,2021-01-28,07:00:00,07:00,104.33125000000001
28,2021-01-29,07:00:00,07:00,144.79861111111111
29,2021-01-30,07:00:00,07:00,180.8544642857143
30,2021-01-31,07:00:00,07:00,177.30059523809524
31,2021-02-01,07:00:00,07:00,101.30833333333332
32,2021-02-02,07:00:00,07:00,96.51416666666667
33,2021-02-03,07:00:00,07:00,103.90972222222221
34,2021-02-04,07:00:00,07:00,120.1222222222222
35,2021-02-05,07:00:00,07:00,90.555
36,2021-02-06,07:00:00,07:00,111.89444444444445
37,2021-02-07,07:00:00,07:00,121.12638888888887
38,2021-02-08,07:00:00,07:00,137.15208333333334
39,2021-02-09,07:00:00,07:00,64.24333333333334
40,2021-02-10,07:00:00,07:00,128.1138888888889
41,2021-02-11,07:00:00,07:00,89.88
42,2021-02-12,07:00:00,07:00,85.8925
43,2021-02-13,07:00:00,07:00,77.18416666666667
44,2021-02-14,07:00:00,07:00,79.3625
45,2021-02-15,07:00:00,07:00,102.59444444444445
46,2021-02-16,07:00:00,07:00,124.48055555555555
47,2021-02-17,07:00:00,07:00,89.515
48,2021-02-18,07:00:00,07:00,137.94861111111112
49,2021-02-19,07:00:00,07:00,161.5235119047619
50,2021-02-20,07:00:00,07:00,149.56319444444443
51,2021-02-21,07:00:00,07:00,110.09305555555557
52,2021-02-22,07:00:00,07:00,102.65069444444445
53,2021-02-23,07:00:00,07:00,107.47916666666666
54,2021-02-24,07:00:00,07:00,72.7425
55,2021-02-25,07:00:00,07:00,72.14666666666666
56,2021-02-26,07:00:00,07:00,66.67666666666668
57,2021-02-27,07:00:00,07:00,86.91833333333334
58,2021-02-28,07:00:00,07:00,
59,2021-03-01,07:00:00,07:00,89.3975
60,2021-03-02,07:00:00,07:00,50.17666666666667
61,2021-03-03,07:00:00,07:00,123.81319444444443
62,2021-03-04,07:00:00,07:00,129.39791666666667
63,2021-03-05,07:00:00,07:00,106.1625
64,2021-03-06,07:00:00,07:00,107.16319444444446
65,2021-03-07,07:00:00,07:00,100.74236111111111
66,2021-03-08,07:00:00,07:00,118.27569444444445
67,2021-03-09,07:00:00,07:00,62.06833333333333
68,2021-03-10,07:00:00,07:00,51.525
69,2021-03-11,07:00:00,07:00,66.18083333333333
70,2021-03-12,07:00:00,07:00,74.7225
71,2021-03-13,07:00:00,07:00,91.60916666666667
72,2021-03-14,07:00:00,07:00,105.7701388888889
73,2021-03-15,07:00:00,07:00,71.58583333333333
74,2021-03-16,07:00:00,07:00,73.1225
75,2021-03-17,07:00:00,07:00,75.50416666666668
76,2021-03-18,07:00:00,07:00,76.87333333333333
77,2021-03-19,07:00:00,07:00,
78,2021-03-20,07:00:00,07:00,51.39833333333333
79,2021-03-21,07:00:00,07:00,40.45249999999999
80,2021-03-22,07:00:00,07:00,51.12166666666667
81,2021-03-23,07:00:00,07:00,71.31833333333333
82,2021-03-24,07:00:00,07:00,152.94880952380953
83,2021-03-25,07:00:00,07:00,167.88154761904764
84,2021-03-26,07:00:00,07:00,97.06750000000001
85,2021-03-27,07:00:00,07:00,61.82166666666666
86,2021-03-28,07:00:00,07:00,65.49083333333333
87,2021-03-29,07:00:00,07:00,113.8798611111111
88,2021-03-30,07:00:00,07:00,124.91041666666668
89,2021-03-31,07:00:00,07:00,116.01458333333332
